"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_4","string_utils.errors","1615361152272545496","0","9670732469","1.0","8","132","0","0","8","132","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.generation","1615361487578710675","174","122860256181","0.9047619047619048","13","77","12","74","1","3","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.errors","1615360817657948176","0","9579310278","1.0","1","13","0","0","1","13","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.generation","1615361141758424944","187","121439065340","0.9047619047619048","11","62","11","62","0","0","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.generation","1615361774994644709","181","121382382640","0.9047619047619048","13","74","13","74","0","0","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.validation","1615361363059069933","96","123299176046","0.75","17","357","8","116","9","241","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.generation","1615360609025461061","182","122219314833","0.9047619047619048","12","68","12","68","0","0","","",""
"Init_Reuse_0.3_Mut_0","string_utils.errors","1615360676120636553","0","11895394220","1.0","1","10","0","0","1","10","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.validation","1615361774671066716","83","123181466204","0.7222222222222222","14","318","7","133","7","185","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.errors","1615361240929285062","0","11104496158","1.0","2","16","0","0","2","16","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.manipulation","1615360903666232810","105","121825679281","0.7786259541984732","23","166","22","158","1","8","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.errors","1615360899595726242","0","10438319554","1.0","8","122","0","0","8","122","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.errors","1615361684585004170","0","10872948596","1.0","10","195","0","0","10","195","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.generation","1615361029503931205","245","122106334650","0.9047619047619048","11","53","11","53","0","0","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.generation","1615361566379271231","169","121569216195","0.9047619047619048","14","69","14","69","0","0","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.generation","1615361903854147914","146","121599885674","0.9047619047619048","12","70","12","70","0","0","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.validation","1615361897553376265","80","124240142154","0.7361111111111112","17","417","7","113","10","304","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.manipulation","1615360814340493010","123","122680146095","0.816793893129771","24","187","24","187","0","0","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.validation","1615361152372890038","75","124659018565","0.7430555555555556","19","442","8","103","11","339","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.generation","1615361688247695414","171","121401046338","0.9047619047619048","13","70","13","70","0","0","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.manipulation","1615361702375748991","124","122569496158","0.8015267175572519","26","205","26","205","0","0","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.validation","1615360914654626107","96","123967689301","0.75","21","449","8","150","13","299","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.validation","1615361687803242564","73","124899249179","0.75","15","429","7","160","8","269","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.errors","1615361790328593992","0","10772307717","1.0","6","88","0","0","6","88","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.manipulation","1615361237756263001","115","122761049817","0.816793893129771","23","198","23","198","0","0","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.generation","1615360674244743198","169","121809802444","0.9047619047619048","12","75","11","73","1","2","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.errors","1615361362844650849","0","9726351245","1.0","5","110","0","0","5","110","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.manipulation","1615361458875417799","134","123072647429","0.8320610687022901","20","156","19","141","1","15","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.manipulation","1615361580645368345","115","122510806944","0.7938931297709924","25","160","23","142","2","18","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.validation","1615361566190814521","90","123205243528","0.7430555555555556","18","396","6","104","12","292","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.generation","1615361240687981973","213","121321218950","0.9047619047619048","11","69","11","69","0","0","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.manipulation","1615361790324884231","114","122922121721","0.8244274809160306","26","191","25","174","1","17","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.errors","1615360612359861531","0","10092555922","1.0","3","65","0","0","3","65","","",""
"Init_Reuse_0.7_Mut_4","string_utils.generation","1615361362910304240","216","121801259044","0.9047619047619048","12","64","12","64","0","0","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.manipulation","1615361028716850747","99","122967133522","0.7938931297709924","23","176","22","172","1","4","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.errors","1615361896211310682","0","9042409684","1.0","1","11","0","0","1","11","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.validation","1615361458875647958","83","124534622439","0.7361111111111112","18","392","7","118","11","274","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.manipulation","1615360675807469219","117","122699257958","0.7938931297709924","21","205","21","205","0","0","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.validation","1615360612000224726","84","123962444400","0.75","23","528","6","127","17","401","","",""
"Init_Reuse_0.5_Mut_4","string_utils.validation","1615361240793734138","95","123295292089","0.7430555555555556","20","449","6","80","14","369","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.manipulation","1615360611692735213","121","122034852132","0.8244274809160306","23","195","22","186","1","9","","",""
"Init_Reuse_0.7_Mut_0","string_utils.generation","1615360915763547925","219","121431771862","0.9047619047619048","10","65","10","65","0","0","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.errors","1615361566443085649","0","10604692741","1.0","6","145","0","0","6","145","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.errors","1615361458876022897","0","8467819966","1.0","1","11","0","0","1","11","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.generation","1615360834402003138","178","121895141817","0.9047619047619048","12","72","12","72","0","0","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.validation","1615360834794525300","82","124616119219","0.75","18","449","8","154","10","295","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.manipulation","1615361116479077881","130","123196961491","0.8091603053435115","28","199","26","173","2","26","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.manipulation","1615361363091141791","116","123188434985","0.7786259541984732","23","193","22","187","1","6","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.manipulation","1615361897525799856","145","121983031589","0.816793893129771","23","151","23","151","0","0","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.validation","1615361029320930433","88","123916270532","0.7569444444444444","18","406","7","111","11","295","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.errors","1615361029524861907","0","13466921850","1.0","8","148","0","0","8","148","","False",""
